Applicant_ID,Annual_Income,Applicant_Age,Work_Experience,Marital_Status,House_Ownership,Vehicle_Ownership(car),Occupation,Residence_City,Residence_State,Years_in_Current_Employment,Years_in_Current_Residence,Loan_Default_Risk
58171,4465809,25,6,single,rented,no,Architect,Amaravati,Andhra_Pradesh,4,12,0
20950,389819,29,3,married,rented,no,Drafter,Rampur,Uttar_Pradesh,3,14,1
36695,5639383,37,5,single,rented,no,Civil_engineer,Sonipat,Haryana,4,12,1
8526,7891332,55,8,single,rented,no,Petroleum_Engineer,Ajmer,Rajasthan,5,10,0
78272,2182490,48,6,single,rented,no,Technician,Navi_Mumbai,Maharashtra,6,11,0
77403,3417372,35,16,single,rented,no,Dentist,Pudukkottai,Tamil_Nadu,13,10,0
77652,2548584,42,13,single,rented,no,Magistrate,Karaikudi,Tamil_Nadu,13,13,0
99837,6979169,60,20,single,rented,no,Firefighter,Sikar,Rajasthan,4,11,0
92272,220528,72,18,married,rented,no,Technology_specialist,Hapur,Uttar_Pradesh,4,12,0
29776,7450859,57,17,single,rented,yes,Geologist,Mysore[7][8][9],Karnataka,7,14,0
34808,2974289,22,3,single,rented,no,Civil_servant,Raebareli,Uttar_Pradesh,3,13,1
16886,1117930,79,15,single,rented,no,Drafter,Rohtak,Haryana,9,12,1
49984,8446445,36,6,single,rented,no,Chemical_engineer,Bhilai,Chhattisgarh,6,10,0
62615,9899126,68,2,single,rented,no,Chef,Machilipatnam,Andhra_Pradesh,2,12,0
14229,5554078,70,1,single,rented,no,Librarian,Bhilwara,Rajasthan,1,11,0
52177,469529,49,7,single,rented,no,Mechanical_engineer,Mumbai,Maharashtra,7,12,0
8029,3701293,62,20,single,rented,no,Physician,Tumkur,Karnataka,3,11,0
28922,6088232,58,18,single,rented,no,Computer_operator,Saharsa[29],Bihar,4,10,0
69420,851340,78,3,married,rented,no,Army_officer,Barasat,West_Bengal,3,10,0
70812,853211,40,5,single,rented,no,Civil_servant,Tirunelveli,Tamil_Nadu,5,10,0
34364,854406,68,13,single,rented,no,Petroleum_Engineer,Nashik,Maharashtra,7,12,0
43204,3208322,55,18,single,rented,no,Air_traffic_controller,Kottayam,Kerala,8,12,0
36795,1999104,25,12,single,rented,yes,Geologist,Kamarhati,West_Bengal,11,14,1
97027,9777823,61,13,single,rented,no,Politician,Patna,Bihar,8,11,0
63343,1631681,77,8,single,rented,no,Geologist,Silchar,Assam,8,11,0
36956,1393491,71,13,married,rented,no,Technical_writer,Agra,Uttar_Pradesh,9,13,0
69229,7695433,33,15,single,rented,yes,Army_officer,Mango,Jharkhand,12,12,0
9424,651402,68,9,single,rented,yes,Artist,Gorakhpur,Uttar_Pradesh,9,13,0
86001,2826092,36,15,single,rented,no,Physician,Mehsana,Gujarat,11,10,0
16959,989292,45,4,single,rented,no,Design_Engineer,Surat,Gujarat,4,10,0
21615,8005608,65,8,single,rented,no,Civil_servant,Sonipat,Haryana,8,12,1
61462,5643649,77,16,single,rented,yes,Surgeon,Noida,Uttar_Pradesh,13,12,0
61774,681686,71,18,single,rented,no,Artist,Mangalore,Karnataka,13,10,0
86802,4131397,33,17,single,rented,yes,Lawyer,Pune,Maharashtra,13,12,0
67503,1363933,45,14,single,rented,yes,Artist,Jehanabad[38],Bihar,4,10,1
79371,9261400,40,17,single,rented,no,Industrial_Engineer,Guntakal,Andhra_Pradesh,10,12,0
34497,4423589,33,19,single,rented,no,Chartered_Accountant,Navi_Mumbai,Maharashtra,8,12,1
43009,5215058,39,16,single,rented,no,Architect,Madurai,Tamil_Nadu,3,13,0
91598,6483163,37,12,single,rented,yes,Designer,Ulhasnagar,Maharashtra,9,10,0
75439,1133068,53,12,single,rented,no,Secretary,Tiruvottiyur,Tamil_Nadu,12,11,0
29720,4258515,55,1,single,rented,yes,Aviator,Firozabad,Uttar_Pradesh,1,12,0
38607,4655230,50,4,single,rented,yes,Biomedical_Engineer,Panihati,West_Bengal,4,10,0
77127,358137,21,14,single,rented,no,Hotel_Manager,Hyderabad,Telangana,3,12,0
97088,6269757,61,6,single,rented,no,Consultant,Sambalpur,Odisha,6,12,0
24627,8165921,51,20,single,rented,no,Chartered_Accountant,Karnal,Haryana,11,14,0
61815,7018326,33,20,single,norent_noown,yes,Microbiologist,Vellore,Tamil_Nadu,4,11,0
69756,5284369,76,13,married,rented,no,Consultant,Kishanganj[35],Bihar,9,11,0
11931,2150637,62,18,single,rented,yes,Lawyer,New_Delhi,Delhi,10,10,0
16161,4727841,52,8,single,rented,no,Technology_specialist,Tenali,Andhra_Pradesh,8,12,0
47440,4657522,59,9,single,owned,no,Artist,New_Delhi,Delhi,4,13,0
34606,7060513,70,14,single,rented,yes,Designer,Burhanpur,Madhya_Pradesh,11,10,0
14107,2139734,75,8,single,rented,yes,Engineer,Buxar[37],Bihar,4,11,0
90651,7449317,38,4,single,rented,yes,Petroleum_Engineer,Bhimavaram,Andhra_Pradesh,4,10,0
98435,3871972,26,10,single,rented,no,Engineer,Lucknow,Uttar_Pradesh,10,10,0
17503,1117250,52,7,single,rented,no,Chemical_engineer,Hapur,Uttar_Pradesh,5,14,0
63486,4007727,64,3,single,rented,yes,Air_traffic_controller,Warangal[11][12],Telangana,3,11,0
33076,409142,63,4,single,rented,yes,Civil_servant,Jamalpur[36],Bihar,4,12,0
79809,361363,45,0,single,rented,no,Computer_operator,Parbhani,Maharashtra,0,10,0
90791,4617349,71,5,single,rented,no,Surgeon,Sasaram[30],Bihar,5,11,0
93365,3932375,51,19,single,rented,yes,Secretary,Orai,Uttar_Pradesh,8,12,0
18293,3437016,74,4,single,rented,no,Chartered_Accountant,Adoni,Andhra_Pradesh,4,14,0
43850,9241049,41,8,single,rented,yes,Economist,Nanded,Maharashtra,6,13,0
35068,4110405,22,4,single,rented,yes,Lawyer,Srikakulam,Andhra_Pradesh,4,10,0
61393,3125755,75,8,married,rented,no,Technician,Unnao,Uttar_Pradesh,8,12,0
27382,6173989,30,8,single,rented,no,Politician,Sasaram[30],Bihar,6,11,0
85414,7068508,24,13,single,rented,no,Psychologist,Pudukkottai,Tamil_Nadu,9,14,0
13798,2402518,34,7,single,rented,yes,Magistrate,Mango,Jharkhand,4,11,0
1729,9934305,31,9,single,rented,no,Police_officer,Kozhikode,Kerala,9,11,0
66101,3758841,76,8,single,rented,no,Aviator,Jabalpur,Madhya_Pradesh,8,13,1
7678,3262793,29,5,single,rented,yes,Air_traffic_controller,Navi_Mumbai,Maharashtra,5,13,0
73315,7631011,39,19,married,rented,no,Politician,Jamshedpur,Jharkhand,12,10,0
69696,3369187,59,3,single,rented,yes,Surgeon,Tirunelveli,Tamil_Nadu,3,14,0
5439,2247878,42,17,single,rented,no,Chemical_engineer,Raurkela_Industrial_Township,Odisha,4,12,0
73381,5187890,62,17,single,rented,no,Designer,Mehsana,Gujarat,8,10,0
34591,6328565,69,18,single,rented,no,Chartered_Accountant,Erode[17],Tamil_Nadu,5,13,0
8453,5856930,36,19,married,rented,yes,Mechanical_engineer,Miryalaguda,Telangana,11,10,0
6235,127445,55,12,single,rented,no,Scientist,Bhatpara,West_Bengal,12,11,0
56580,4348814,77,4,single,rented,yes,Official,Tinsukia,Assam,4,12,0
44069,1900932,69,11,single,rented,no,Mechanical_engineer,Erode[17],Tamil_Nadu,5,10,0
73662,9514759,34,15,single,owned,yes,Lawyer,Vijayawada,Andhra_Pradesh,4,12,0
18242,9185581,29,12,single,rented,no,Drafter,Jaipur,Rajasthan,10,13,0
72560,4871820,37,12,single,rented,no,Web_designer,Tiruppur,Tamil_Nadu,10,10,0
11373,8669868,63,10,single,rented,no,Surgeon,Kozhikode,Kerala,6,11,0
53068,3909671,25,9,single,rented,no,Police_officer,Jaipur,Rajasthan,5,13,0
54397,4371590,66,19,single,rented,yes,Flight_attendant,Bhatpara,West_Bengal,3,12,0
60744,5663883,37,4,single,rented,no,Artist,Ajmer,Rajasthan,4,11,1
4233,8896315,27,5,single,rented,no,Aviator,Amravati,Maharashtra,5,12,1
66150,2976480,33,11,single,rented,yes,Architect,Tinsukia,Assam,9,12,0
227,3902265,26,5,single,rented,no,Computer_hardware_engineer,Korba,Chhattisgarh,3,14,0
38051,8739174,28,5,single,rented,no,Secretary,Dhanbad,Jharkhand,5,12,0
75831,2285062,38,2,single,rented,no,Dentist,Kakinada,Andhra_Pradesh,2,12,0
11713,3679290,25,9,single,rented,no,Psychologist,Pune,Maharashtra,6,11,0
89799,7509022,75,7,single,rented,no,Chemical_engineer,Mau,Uttar_Pradesh,7,12,0
84722,1322865,77,12,single,rented,yes,Physician,Tirupati[21][22],Andhra_Pradesh,11,12,0
11651,5055002,48,1,single,rented,no,Artist,Gulbarga,Karnataka,1,11,0
63793,6259059,70,8,married,rented,yes,Civil_servant,Chandigarh_city,Chandigarh,8,10,1
18332,4980371,64,17,single,rented,no,Microbiologist,Pondicherry,Puducherry,8,14,0
59465,8769550,23,13,single,rented,no,Computer_hardware_engineer,Ghaziabad,Uttar_Pradesh,9,10,1
31839,8752035,38,18,single,rented,no,Comedian,Kavali,Andhra_Pradesh,14,10,0
35888,294302,67,7,single,rented,no,Air_traffic_controller,Jodhpur,Rajasthan,7,14,0
70558,2703840,48,17,single,norent_noown,no,Computer_operator,Dehradun,Uttarakhand,5,14,0
68842,1808178,68,18,single,rented,yes,Design_Engineer,Orai,Uttar_Pradesh,14,12,0
44300,8092590,42,4,single,rented,no,Industrial_Engineer,Shahjahanpur,Uttar_Pradesh,4,11,0
39432,354766,78,0,single,rented,no,Computer_hardware_engineer,Saharanpur,Uttar_Pradesh,0,10,0
71758,9518187,69,9,married,rented,no,Surgeon,Pali,Rajasthan,3,11,0
51267,2304265,78,12,single,rented,no,Chartered_Accountant,Amroha,Uttar_Pradesh,10,12,0
49809,9179456,43,15,single,rented,no,Army_officer,Bellary,Karnataka,7,11,0
86689,4855342,24,0,single,rented,no,Lawyer,Ichalkaranji,Maharashtra,0,13,0
61005,3534563,38,0,single,rented,no,Economist,Tirupati[21][22],Andhra_Pradesh,0,14,0
60771,6432970,53,20,single,rented,no,Police_officer,Jalna,Maharashtra,6,13,0
88,4047079,49,7,single,rented,yes,Dentist,Indore,Madhya_Pradesh,5,14,0
77204,672968,68,18,married,rented,no,Technology_specialist,Jehanabad[38],Bihar,5,12,0
51988,6733662,60,20,single,rented,no,Army_officer,Jaipur,Rajasthan,12,11,1
82150,411534,76,8,married,rented,no,Civil_servant,Phusro,Jharkhand,8,11,0
43734,358155,26,3,single,rented,no,Chef,Bally,West_Bengal,3,14,0
95182,209067,66,17,single,rented,no,Engineer,Madhyamgram,West_Bengal,3,12,0
88477,2874640,50,10,single,rented,no,Web_designer,Vasai-Virar,Maharashtra,9,12,0
62006,6626413,76,20,single,rented,no,Librarian,Ambattur,Tamil_Nadu,10,13,0
30884,5879597,46,17,single,rented,no,Graphic_Designer,Bathinda,Punjab,9,11,0
50767,2745694,36,11,single,rented,no,Industrial_Engineer,"Khora,_Ghaziabad",Uttar_Pradesh,9,13,0
74956,7675013,24,17,single,rented,yes,Economist,Hazaribagh,Jharkhand,14,13,0
12751,7733758,27,20,single,rented,no,Official,Baranagar,West_Bengal,4,11,0
36507,7458916,64,3,single,rented,no,Industrial_Engineer,Mirzapur,Uttar_Pradesh,3,10,0
9938,9601421,59,18,single,rented,no,Aviator,Ambarnath,Maharashtra,9,14,0
18374,6081941,22,19,single,rented,yes,Financial_Analyst,Kollam,Kerala,6,12,0
92221,8893842,74,17,single,rented,yes,Dentist,Ghaziabad,Uttar_Pradesh,9,14,0
90730,8617150,30,5,single,rented,yes,Chef,Jodhpur,Rajasthan,5,12,0
12397,7571977,75,5,single,rented,yes,Civil_servant,Ranchi,Jharkhand,5,13,0
94922,3245048,38,8,single,rented,yes,Psychologist,Bharatpur,Rajasthan,8,13,0
33802,5910135,71,2,married,rented,yes,Politician,Begusarai,Bihar,2,11,0
1231,7223191,44,9,single,rented,no,Air_traffic_controller,Asansol,West_Bengal,9,13,0
20335,4125869,47,19,single,rented,no,Flight_attendant,New_Delhi,Delhi,13,12,1
78044,7627741,71,6,single,rented,yes,Hotel_Manager,Nandyal,Andhra_Pradesh,4,14,0
40351,8453618,47,4,single,rented,no,Consultant,Kamarhati,West_Bengal,4,12,1
50863,6570794,55,4,single,rented,no,Engineer,Madurai,Tamil_Nadu,4,13,0
65410,4886627,30,0,single,owned,yes,Chartered_Accountant,Jodhpur,Rajasthan,0,11,0
98466,1780484,24,10,single,rented,no,Software_Developer,Guntur[13],Andhra_Pradesh,5,13,0
83943,8853692,48,15,single,rented,yes,Computer_hardware_engineer,Tadipatri,Andhra_Pradesh,7,14,0
35641,2547728,33,7,single,rented,yes,Surveyor,Sambalpur,Odisha,7,13,0
76610,9328308,53,4,single,rented,no,Biomedical_Engineer,Alappuzha,Kerala,4,13,1
1046,5904431,75,6,single,rented,yes,Chemical_engineer,Bulandshahr,Uttar_Pradesh,6,12,0
97796,4954873,46,19,single,rented,no,Flight_attendant,Mau,Uttar_Pradesh,5,13,0
5938,9272937,75,18,single,rented,yes,Technology_specialist,Jehanabad[38],Bihar,7,13,0
57688,9851400,32,5,single,rented,yes,Chartered_Accountant,Bhiwandi,Maharashtra,4,13,0
7896,4749978,65,6,single,owned,no,Technology_specialist,Rajahmundry[19][20],Andhra_Pradesh,4,11,0
87485,9385960,75,10,single,rented,no,Engineer,Thoothukudi,Tamil_Nadu,3,12,0
17571,59539,51,3,married,norent_noown,no,Biomedical_Engineer,Madhyamgram,West_Bengal,3,12,0
53065,3803419,61,16,married,rented,no,Aviator,Sonipat,Haryana,11,12,0
11142,1625328,49,19,single,rented,yes,Firefighter,Ballia,Uttar_Pradesh,9,12,0
96937,5501513,78,11,single,rented,no,Software_Developer,Nizamabad,Telangana,11,14,0
50491,9624827,58,20,single,rented,no,Industrial_Engineer,Ahmedabad,Gujarat,9,12,0
33223,156398,69,10,single,rented,yes,Technology_specialist,Bathinda,Punjab,7,14,0
82507,3140751,21,2,single,rented,no,Technology_specialist,Parbhani,Maharashtra,2,10,0
36297,1380103,33,1,single,rented,yes,Dentist,Solapur,Maharashtra,1,10,0
67925,9760129,44,12,single,norent_noown,no,Chemical_engineer,Allahabad,Uttar_Pradesh[5],11,10,1
94405,1039697,65,3,single,rented,no,Statistician,Cuttack,Odisha,3,14,0
84993,1543486,44,7,single,rented,no,Designer,Haldia,West_Bengal,5,13,1
62123,3599124,47,2,single,rented,yes,Psychologist,Panchkula,Haryana,2,14,0
65744,3150849,56,2,single,rented,no,Analyst,Hyderabad,Telangana,2,13,0
40247,6563391,42,9,married,rented,no,Mechanical_engineer,Faridabad,Haryana,9,12,0
16362,4184636,55,2,single,rented,yes,Official,Amritsar,Punjab,2,10,0
55939,7713626,47,0,single,norent_noown,yes,Designer,Sikar,Rajasthan,0,12,0
28675,8324652,70,14,single,rented,no,Psychologist,Mira-Bhayandar,Maharashtra,12,11,0
23958,814828,72,2,single,rented,no,Lawyer,Madhyamgram,West_Bengal,2,11,0
7859,2974289,22,3,single,rented,no,Civil_servant,Raebareli,Uttar_Pradesh,3,13,1
94213,1999326,50,8,single,rented,no,Secretary,Thiruvananthapuram,Kerala,4,12,0
63352,3804173,21,18,married,rented,yes,Scientist,Rewa,Madhya_Pradesh,8,14,0
50199,5186921,40,4,single,rented,yes,Surveyor,Khammam,Telangana,4,10,0
55239,8596569,69,0,single,rented,no,Biomedical_Engineer,Vijayanagaram,Andhra_Pradesh,0,13,0
98341,6432147,64,7,single,rented,no,Civil_servant,New_Delhi,Delhi,7,10,0
13706,8623995,23,4,single,rented,yes,Librarian,Katihar,Bihar,4,12,0
13580,5695731,32,10,single,rented,no,Flight_attendant,Sikar,Rajasthan,9,11,0
34571,9280298,51,3,single,rented,no,Lawyer,Amroha,Uttar_Pradesh,3,10,0
93622,1727277,45,9,single,rented,no,Technology_specialist,Thrissur,Kerala,9,14,0
2105,9541394,22,15,single,rented,yes,Scientist,Rewa,Madhya_Pradesh,12,11,0
74361,2794573,52,17,single,rented,yes,Industrial_Engineer,Mysore[7][8][9],Karnataka,14,13,0
85889,5917275,53,19,single,rented,no,Scientist,Kolhapur,Maharashtra,7,12,0
99907,6346747,26,5,single,rented,no,Hotel_Manager,Panvel,Maharashtra,5,14,0
